17
1000 878
689 828 780
588 480 111
316 914 284
498 852 65
718 666 -204
336 520 649
578 299 149
537 353 798
407 471 -976
924 654 -540
851 829 738
536 481 879
462 198 485
883 603 -572
752 154 460
207 45 37
146 163 420
308 4 143
105 307 56
255 216 594
708 243 29
583 4 430
683 279 -119
526 489 -591
333 785 319
288 533 -284
113 355 -743
836 420 234
686 848 653
535 230 417
353 295 -941
122 699 -641
485 730 74
700 878 -644
225 29 -632
245 267 18
564 22 -170
868 447 -709
435 104 823
510 313 327
383 668 410
412 156 966
460 902 358
71 45 -859
90 98 453
485 96 509
612 866 -297
521 507 537
23 245 -485
588 419 -643
533 904 -47
296 812 -524
644 890 213
64 789 -996
126 160 510
550 228 -173
794 481 -342
436 260 588
555 690 992
811 889 884
810 856 495
286 275 442
274 13 34
811 81 953
506 814 -237
45 642 -481
594 755 -298
602 506 -406
239 308 -177
33 8 431
703 238 -792
159 918 -235
477 288 96
593 495 -426
334 719 752
91 138 -975
504 734 901
160 913 -699
583 518 -463
358 866 -702
297 780 370
694 750 992
412 840 120
120 153 598
868 317 -446
163 628 252
538 842 -755
101 563 -456
860 193 -562
205 281 479
686 651 911
536 142 -968
390 305 872
312 262 26
381 749 425
328 532 760
254 490 504
922 750 696
847 686 -668
167 151 -262
150 707 -424
501 860 -658
311 581 -352
234 15 614
64 927 -838
501 815 -647
816 683 109
28 306 -277
51 517 -761
781 327 -756
93 160 60
751 386 -346
492 530 -207
75 197 -888
558 235 -840
321 330 -140
916 736 -231
482 462 -754
832 239 -306
575 400 827
845 134 302
344 667 360
656 495 -545
407 156 -624
63 898 545
547 164 -280
537 557 167
633 162 -351
666 288 86
10 524 969
231 849 831
799 405 -287
197 229 178
464 488 149
479 74 488
25 435 -326
600 517 -636
95 679 -474
595 527 -349
553 311 870
492 387 -190
654 566 896
187 896 259
700 595 88
310 867 273
810 435 -704
918 628 -984
47 1 335
39 497 977
400 651 186
129 427 224
913 365 -291
641 314 -727
259 386 736
904 85 -546
861 212 -855
862 572 514
846 482 -903
921 927 -245
59 87 297
191 490 117
153 704 269
177 723 -937
420 468 760
895 503 927
561 506 -139
132 550 -927
560 788 -280
918 84 775
289 745 425
219 514 -601
393 278 777
138 598 310
294 64 -315
254 325 -467
352 154 -752
874 42 -579
214 221 171
43 105 246
357 237 -567
393 169 -290
150 699 581
498 725 539
825 738 543
756 81 -643
744 733 859
768 553 412
509 756 169
46 475 160
411 97 -824
345 395 173
612 777 663
176 775 -25
475 695 908
607 317 -881
302 787 -734
705 236 943
348 461 -155
73 345 -26
215 417 397
182 705 -6
12 276 -480
674 140 -161
366 803 -951
919 883 593
687 325 -270
15 261 -933
365 352 949
720 489 143
745 288 -585
862 584 88
840 855 -869
419 736 -681
355 841 -87
722 19 -263
260 539 -300
91 867 -447
862 280 370
427 293 -173
684 795 177
51 718 -469
806 792 -611
827 905 426
63 113 -66
342 7 120
316 448 -631
414 228 50
316 77 117
302 561 -408
632 658 -370
451 164 -647
534 489 -186
120 237 631
6 668 826
544 210 983
17 636 890
421 21 938
172 288 -455
4 752 922
471 875 437
299 168 261
292 337 -825
224 407 943
765 799 455
594 759 -884
123 127 366
823 164 -415
282 715 -855
128 906 736
24 214 936
76 911 614
564 439 -190
798 707 311
19 830 -335
708 794 430
60 308 287
740 631 -876
365 150 581
215 749 731
186 18 -501
819 119 211
695 569 -530
826 211 -448
786 904 523
868 363 -533
461 723 680
863 346 340
666 689 222
719 893 341
733 140 623
559 230 -395
503 19 -915
358 380 -71
104 580 224
579 799 -875
264 389 18
616 484 526
286 606 534
719 213 917
694 62 269
764 818 597
496 352 371
435 573 580
607 532 -763
567 643 -354
291 426 268
725 80 304
641 492 91
777 356 -524
926 77 462
402 233 -125
640 713 227
251 292 737
82 847 -318
687 626 932
363 466 -502
41 900 -129
767 648 -970
887 654 -223
316 142 -665
26 202 -103
468 179 943
275 91 937
311 622 929
846 282 -203
352 655 -391
490 648 953
643 477 -240
177 295 -174
833 382 -684
184 134 -558
350 891 340
682 810 -345
183 554 -800
499 32 725
381 222 -869
675 618 -912
305 558 132
780 483 281
498 329 67
236 334 -803
114 780 882
19 414 -888
902 220 -75
786 393 671
189 598 -712
290 207 -663
264 450 318
438 130 -434
13 132 567
298 789 -453
710 867 -83
34 465 580
812 102 -216
141 107 987
638 96 -772
231 541 -243
709 531 -908
327 650 -808
218 685 -170
705 649 935
352 922 -503
124 734 -290
175 682 51
200 409 101
9 412 -457
8 523 298
20 455 -99
3 514 -335
572 722 455
727 889 -116
542 49 -698
677 684 90
500 778 -870
736 222 713
535 891 205
100 811 485
877 363 526
338 354 -39
321 217 -848
788 664 -836
142 243 421
320 302 -567
96 77 -217
706 812 847
390 340 133
362 451 857
829 295 483
188 258 -266
222 159 411
544 699 -21
448 733 -706
507 196 -563
53 147 -452
147 223 91
149 372 239
430 716 -199
680 189 -639
441 146 -46
811 194 963
362 646 744
659 816 -219
549 218 896
1 228 845
282 230 357
323 691 841
897 266 539
759 491 -483
586 178 135
78 480 -621
717 316 -181
54 27 231
398 124 769
562 580 856
300 637 -241
203 390 892
49 482 -415
856 410 -183
104 187 -780
506 55 399
722 634 941
96 661 -797
623 887 295
343 230 263
754 782 907
745 573 -536
530 898 -494
502 20 546
205 254 462
683 834 -481
131 889 109
735 852 -991
77 906 763
124 94 -724
580 46 -119
866 920 -882
615 720 -476
341 58 810
16 544 186
256 331 345
52 424 -667
209 664 -952
269 80 303
754 811 -20
761 91 67
333 6 890
108 601 500
843 502 -176
927 136 -865
89 294 414
759 910 618
117 711 -128
117 449 -973
272 552 -126
574 254 164
241 606 324
533 916 -563
912 878 -432
465 57 -985
375 537 -231
186 175 -842
850 428 -567
322 605 -914
275 288 -715
266 367 -652
586 262 414
888 710 589
928 345 -817
245 135 900
928 886
817 730 -690
52 682 680
671 53 -285
307 829 -431
363 667 78
226 651 130
94 11 389
314 215 -761
51 324 -881
658 829 -507
431 708 346
149 754 421
93 603 91
611 532 59
773 329 57
283 528 483
420 826 927
858 547 -314
756 148 -305
331 915 967
666 26 -665
59 886 -558
222 395 -489
163 646 166
296 240 -629
230 200 -746
217 281 -997
784 170 -824
572 177 780
477 41 -663
604 698 -725
86 474 -940
210 421 -710
726 775 515
116 828 90
623 54 560
50 82 -233
408 731 -55
175 612 394
606 448 393
273 43 300
578 848 544
385 31 -940
653 895 449
111 872 25
47 483 -172
421 904 -234
435 804 635
905 229 355
251 342 286
482 498 -203
884 174 -884
356 861 -165
327 163 136
57 264 -169
739 780 -524
213 436 -949
819 290 357
323 829 -252
878 155 537
890 842 785
134 317 153
354 819 -926
653 885 708
619 157 -906
715 502 -36
545 172 174
481 800 751
224 851 -855
564 517 632
769 668 545
326 369 920
900 825 -52
361 187 976
741 864 -40
20 889 32
383 687 -365
514 441 -530
79 39 466
16 361 -864
710 448 402
320 853 453
819 37 -380
45 840 739
315 626 -110
200 430 266
774 538 -655
493 433 34
140 628 -908
725 370 -654
414 646 341
170 274 183
918 336 -663
275 483 -314
684 849 217
657 193 -440
205 1 -638
147 848 -323
849 330 793
347 239 544
39 416 165
875 542 306
441 220 661
842 125 884
435 235 -708
897 500 420
409 663 98
123 177 -376
401 126 -814
928 361 813
124 209 -104
757 903 -307
3 288 569
772 29 -377
602 853 444
448 901 256
299 664 -749
640 783 318
351 634 -383
886 325 -498
223 258 450
802 797 -336
366 145 774
462 8 -842
426 802 -536
365 160 -244
453 18 -557
228 188 -37
754 610 -998
453 898 -180
474 600 379
734 562 -382
515 516 -160
415 489 587
911 866 787
47 637 8
345 228 144
300 812 -798
20 149 -44
910 861 727
760 546 -746
726 249 -580
755 862 -958
422 135 -209
374 801 -925
618 376 -651
562 444 -267
440 895 423
116 272 91
578 856 554
698 648 329
876 906 -569
404 533 178
574 437 -474
926 839 -934
857 102 -516
140 773 -1
430 308 -481
616 102 416
740 692 773
725 325 382
413 433 -762
742 738 -749
696 895 -308
394 919 -96
100 314 579
462 740 32
126 764 877
58 723 -672
413 113 -673
505 687 466
546 48 138
782 93 146
32 724 472
130 199 562
740 796 879
735 834 -165
859 687 540
65 83 -995
871 659 -254
419 567 35
380 434 -284
665 429 -845
886 407 -129
797 119 300
790 34 74
141 894 -604
405 140 93
168 48 -111
804 748 155
99 783 983
724 202 418
625 777 922
143 439 -621
802 483 -725
21 919 529
680 620 865
824 487 961
574 143 -524
732 540 20
140 420 -176
164 758 -546
170 649 -624
153 102 152
219 711 711
512 573 -491
688 509 267
130 342 970
186 1 779
793 19 -74
679 446 695
759 109 -292
165 731 -235
128 411 -659
538 861 -596
264 291 -330
881 33 620
733 678 122
822 485 -722
251 259 198
59 230 -672
452 877 925
266 372 -160
702 70 19
169 711 871
711 473 -825
154 94 -343
108 189 -139
93 228 38
892 444 926
428 641 -851
914 9 -192
157 541 -516
420 211 -542
212 431 -328
59 810 546
186 1 -15
467 193 -550
880 221 929
92 217 808
775 207 -827
632 356 -312
853 376 -469
574 53 -214
863 351 -333
520 165 234
869 172 850
488 496 251
564 494 -101
347 290 889
677 414 931
825 256 -288
210 3 -660
921 567 -506
458 192 409
315 402 320
636 367 652
84 528 360
279 708 -486
706 772 533
644 609 -43
794 879 -228
791 562 903
295 89 -760
26 641 1
481 47 -547
527 258 -862
874 803 814
330 772 -82
313 139 177
712 907 855
16 860 -328
817 287 -879
200 877 434
668 218 16
231 671 523
178 815 -188
766 47 -159
327 432 149
175 388 647
232 642 709
563 204 128
495 714 -556
359 829 320
60 295 -56
229 594 -279
610 918 -404
889 732 204
648 611 -645
490 800 -461
577 462 -383
133 643 850
223 739 858
834 303 234
344 141 -996
670 721 -59
268 870 -171
441 236 365
616 212 -903
285 581 919
820 728 -380
456 921 -415
187 643 998
747 556 -537
292 346 -21
447 352 199
417 367 986
716 239 -651
894 179 414
903 367 544
773 82 -689
413 764 -28
175 61 -973
858 340 848
253 145 303
566 684 839
559 834 -761
783 795 -383
881 118 870
13 603 -870
279 799 65
559 62 -931
272 68 517
904 496 627
493 35 888
428 913 -461
600 696 -838
201 480 -448
316 453 801
144 591 729
551 865 -738
701 711 923
39 270 315
855 7 -957
46 68 445
327 197 266
564 690 663
904 651 963
332 775 47
474 341 -371
31 116 740
16 568 -678
186 415 145
97 323 80
487 854 -615
205 196 757
711 433 -138
849 563 -826
290 731 819
712 534 763
893 179 965
899 760 -941
366 769 916
121 508 762
400 414 -639
60 193 -905
305 854 -869
841 296 936
726 638 -675
98 362 -439
659 62 -62
189 670 890
11 159 913
68 239 625
770 657 302
427 471 691
242 178 -642
22 840 425
486 806 173
518 662 559
451 904 -969
651 183 -380
831 438 611
175 822 110
122 91 29
138 568 542
727 502 -473
163 598 658
780 296 -232
483 396 -603
115 270 955
188 689 -129
825 706 890
116 866 589
368 132 -979
260 221 940
400 609 99
845 740 -844
229 65 816
745 758 -9
716 384 -835
728 411 455
617 192 -743
562 921 -673
577 629 -646
518 259 987
657 247 -733
503 642 -957
90 680 804
309 19 -169
488 915 396
451 429 862
792 361 -108
545 39 -611
635 453 -534
819 163 889
558 294 -435
298 386 874
831 553 235
28 2 746
875 324 -862
596 218 391
795 222 350
513 661 -816
718 200 -5
512 702 -400
303 400 -793
914 741 853
348 749 -128
297 93 -474
155 847 -473
890 260 21
42 30 235
872 67 762
408 144 816
406 18 19
364 156 -211
861 233 236
628 834 43
324 356 182
287 311 -789
480 827 413
86 681 63
432 878 30
421 493 475
908 220 129
95 112 -806
539 837 414
506 21 -861
447 797 689
684 576 -865
755 21 -671
212 802 300
744 903 -671
491 732 904
133 93 -160
287 869 709
677 651 -76
644 510 -605
337 695 -832
207 259 807
614 712 360
11 204 -109
824 549 337
649 503 864
587 187 -816
892 130 859
727 452 384
407 674 -537
48 221 993
237 4 422
609 357 -460
377 691 -864
704 298 967
567 631 841
231 182 -557
488 276 -537
530 352 -207
680 866 208
625 69 -925
831 207 610
740 80 373
280 686 -395
678 309 -726
664 298 210
624 894 613
291 913 848
516 424 -313
765 798 314
13 828 -253
133 879 177
514 500 -444
424 644 -904
894 412 -522
545 360 -603
822 471 -567
559 901 -717
882 411 -334
926 657 6
560 683 -681
787 372 -410
672 735 -682
738 160 -134
727 23 -105
610 473 898
101 265 -970
309 550 313
309 163 787
156 453 -586
295 328 215
922 95 272
522 226 410
288 72 -357
498 780 -630
58 482 234
245 321 978
148 446 -809
795 274 -833
538 364 725
49 26 -799
576 844 91
355 851 -18
582 593 247
49 304 -70
148 749 559
451 473 214
427 693 -93
902 637 -519
396 430 764
13 674 -104
159 235 -26
669 409 874
404 490 931
819 156 207
896 30 -504
398 374 -192
924 74 -920
14 129 -178
787 302 -553
258 756 -503
344 831 -64
753 284 -621
77 492 817
858 793 -731
709 586 -534
173 324 638
367 528 193
402 623 -261
620 825 -575
889 93 -200
66 48 -553
52 644 935
581 567 528
52 80 -45
753 346 875
410 111 -526
461 568 865
470 773 -97
22 603 -217
764 504 -643
309 426 -107
153 470 -898
378 128 669
876 536 897
524 598 272
819 18 949
382 599 -203
720 597 -799
195 68 660
236 16 -924
514 628 -201
302 246 470
786 619 104
461 473 854
248 546 -416
912 708 833
586 365 945
643 572 -262
212 365 133
724 345 903
518 331 354
797 50 -491
540 78 -319
380 486 182
184 926 65
320 725 -841
328 424 -374
101 72 889
82 325 -266
926 427 27
833 798 901
19 350 -778
766 512 -534
144 201 843
124 236 953
919 279 -330
302 902 429
60 15 263
651 99 -987
574 637 157
583 873 -498
896 464 -925
702 623 -575
737 140 241
97 725 999
758 445 263
208 756 99
832 880 -383
560 363 -38
273 354 842
106 630 341
502 69 943
10 791 230
253 926 157
638 82 175
342 740 -630
546 103 54
370 57 -917
357 308 152
366 786 478
829 153 -541
770 155 441
439 105 266
637 254 -550
651 667 -210
705 499 817
808 273 -128
554 424 -326
545 329 461
921 168 -290
711 555 -295
220 855 387
135 779 975
174 73 309
769 25 501
148 693 -21
422 700 -39
639 435 636
391 363 730
357 47 -390
83 34 923
718 460 403
145 710 -791
421 434 -674
408 388 -675
272 219 -423
882 462 226
403 648 -244
196 885 -471
502 667 80
370 274 -516
603 438 -478
840 629 78
572 915 -577
533 227 -180
39 830 868
697 467 -74
403 86 966
169 83 449
823 279 -779
552 364 -680
212 235 -140
388 441 -542
723 713 323
711 158 -464
351 476 801
739 372 484
382 146 -34
596 322 395
896 645 -513
74 124 -957
312 172 429
594 372 -988
672 598 -193
557 246 623
407 320 143
635 683 -546
776 806 156
877 806 99
841 243 598
414 480 -332
67 145 -518
888 113 -871
697 191 -253
761 880 701
150 696 151
103 700 477
69 480 -588
656 42 -650
787 502 866
235 20 -689
882 716 -385
112 875 698
174 95 -541
601 928 -588
300 859 523
401 578 -484
692 870 996
296 272 -184
743 19 -834
88 887 -475
779 494 -469
624 678 100
209 339 -160
836 327 648
148 898 -325
719 29 140
329 1 -324
626 307 -436
634 8 996
553 397 978
574 96 -376
311 41 -99
132 96 799
615 148 -282
24 291 714
706 141 847
269 189 410
443 57 -58
321 496 922
70 906 417
279 695 -763
663 503 152
361 857 -79
322 693 693
135 519 -65
783 306 495
552 513 302
778 259 -233
693 169 -489
160 41 493
159 579 -815
20 776 -39
590 360 987
624 525 -581
824 45 802
373 823 275
541 151 -463
256 772 723
459 234 189
648 394 -357
209 489 -305
389 376 802
486 509 336
619 490 -64
609 18 664
824 357 -877
380 404 356
217 334 -979
189 371 -588
792 31 -680
67 211 -509
87 58 966
155 723 583
338 916 248
589 621 505
757 653 914
349 28 36
430 532 817
809 214 223
740 573 8
76 405 -337
55 684 -644
408 491 953
28 797 -303
248 634 833
212 343 -547
254 451 598
894 500 -911
417 723 522
111 286 -573
514 306 -564
744 65 -635
586 838 963
79 41 648
404 463 -203
791 67 -193
473 786 -775
470 565 382
393 922 614
408 834 -384
336 455 465
477 783 601
567 662 167
866 29 326
914 686 -911
9 758 497
911 359 -353
297 186 928
486 555 -885
478 851 676
897 436 830
37 520 -695
860 311 461
552 27 -334
644 608 636
767 570 -560
698 45 126
661 291 25
691 481 -562
126 527 -172
205 426 -958
278 808 -20
194 565 -834
500 697 345
479 485 317
747 52 -22
228 350 872
794 488 -975
651 856 193
216 341 146
6 152 156
576 641 -772
530 916 -318
431 899 743
218 561 879
406 237 504
294 239 120
500 673 914
78 810 831
898 754 -753
347 803 -645
63 41 212
153 378 285
162 259 -123
640 733 621
569 383 812
439 195 22
67 504 701
412 860 -285
630 591 263
620 847 890
758 139 598
755 9 -913
199 731 929
694 850 -308
552 3 -334
571 144 -209
319 493 -355
344 813 -934
566 698 -503
362 193 -3
26 176 -270
737 13 -794
817 875 565
294 901 687
875 13 488
452 855 -588
312 102 -248
316 271 -299
302 222 -459
800 425 -308
656 919 609
343 676 -857
494 327 66
59 142 946
22 51 -38
885 32 -879
845 865 419
518 592 -900
569 801 -695
516 547 -288
271 646 619
81 795 -300
176 832 -906
425 727 812
823 654 182
654 873 -281
480 274 -998
303 243 -148
487 8 -694
893 440 501
387 23 986
176 867 -84
900 215 759
587 87 159
523 545 -228
755 415 -421
832 80 -278
191 528 29
375 46 133
516 286 -457
431 786 -199
231 273 -582
628 8 -588
6 322 146
828 862 170
553 724 52
443 172 66
23 34 25
892 811 -281
913 141 -34
504 791 -273
909 331 45
370 214 -924
203 661 784
868 991
726 437 -290
481 726 -757
791 470 873
570 800 -604
251 839 34
117 284 188
825 830 -319
593 804 682
564 482 270
140 500 926
852 346 -198
666 396 -4
825 219 -101
91 413 -254
68 480 418
768 747 394
192 747 317
796 46 652
751 362 -772
383 509 184
725 759 -543
198 142 271
388 380 941
829 140 749
81 151 -339
571 487 -752
258 179 23
854 377 267
248 268 -628
813 362 -488
349 43 480
183 569 777
802 540 -18
2 355 -103
108 782 -207
748 819 264
332 307 332
776 735 -788
385 159 -253
600 604 37
819 594 583
811 232 444
675 505 56
6 151 26
600 432 -32
98 746 244
416 161 756
341 283 -286
775 468 -862
713 484 -242
315 687 874
867 146 -156
578 212 -572
134 426 -773
132 706 -296
257 652 868
56 194 518
479 222 553
176 478 222
370 479 -12
221 84 -753
795 26 658
766 528 -50
502 132 -668
279 304 -38
847 440 631
22 635 -622
462 780 -169
132 791 551
783 405 478
231 569 309
27 66 241
607 493 37
378 384 -20
485 35 -387
800 693 416
767 487 642
519 74 299
348 98 0
732 65 405
248 534 5
13 356 -476
844 760 -896
3 296 425
725 562 619
152 70 321
800 762 -854
317 21 -757
25 753 -435
775 211 -508
620 532 577
700 119 674
170 298 573
224 347 943
734 115 -259
192 746 -317
761 749 -518
15 562 -344
280 198 681
752 492 777
510 128 736
739 156 -636
58 70 -908
568 333 186
155 175 -2
441 303 409
744 770 536
513 820 -684
737 476 -704
50 329 -711
78 590 -83
684 87 250
372 371 -611
804 657 -377
283 229 -741
154 507 -355
376 247 -664
132 78 204
173 744 595
96 381 -502
108 105 380
196 604 209
415 53 -851
362 367 369
367 65 963
49 627 808
232 171 -360
725 450 -840
105 276 719
73 381 317
758 796 -779
716 123 -691
122 820 371
474 176 -596
444 308 -87
440 233 -867
621 489 -810
652 382 -66
507 540 588
446 413 -634
710 719 -176
770 757 472
411 529 480
501 720 -104
176 820 -169
344 208 -951
369 341 -869
574 479 -268
665 677 -637
515 578 -980
527 634 466
802 49 -241
768 529 464
839 193 -509
733 409 273
524 797 -526
425 790 323
682 183 652
375 717 -637
597 41 551
561 781 -108
277 18 -165
622 308 723
526 86 531
657 476 -622
308 359 731
584 509 939
562 73 442
139 276 98
54 218 926
695 256 403
554 627 -535
44 269 -273
698 528 27
327 277 -449
21 800 -128
535 758 103
154 33 772
9 563 -276
276 698 -614
160 787 -113
672 564 -616
181 565 267
709 428 818
54 337 -1
597 844 -527
409 8 563
739 743 -459
381 743 808
411 200 -676
776 376 -972
469 688 -6
624 247 950
205 467 -320
450 286 520
214 327 -488
15 772 3
314 673 729
676 40 813
540 687 848
566 437 617
58 783 148
327 275 -505
803 761 -698
796 262 698
840 409 -829
594 817 -466
471 717 -575
653 639 -525
769 452 -236
634 287 199
120 716 -26
397 632 610
570 508 -926
1 834 -102
737 790 -139
652 852 368
147 383 403
792 505 -846
323 678 -626
646 330 73
477 99 214
550 332 2
67 197 -979
228 251 -229
256 838 -287
645 295 -98
828 482 -292
555 323 -346
279 345 -159
537 470 -88
79 821 -845
855 649 923
853 752 912
830 293 -277
165 79 803
132 687 856
76 193 194
156 800 446
121 442 -55
526 367 403
799 822 -58
419 144 35
473 491 -882
113 462 628
171 375 -958
34 118 -981
26 585 711
66 710 -927
470 453 86
37 435 691
630 775 -1000
310 535 862
515 580 -141
807 174 990
385 140 -4
98 421 -284
53 858 -117
246 236 1
863 71 -886
584 564 -317
318 62 933
390 302 -96
605 655 21
540 267 144
621 764 826
299 541 670
271 66 -467
652 520 433
201 295 -691
114 74 -641
348 716 -644
762 718 -7
741 40 -42
696 264 -207
391 743 -716
765 376 772
832 707 -637
184 758 -715
156 515 57
207 338 888
14 672 -217
255 185 -237
809 841 -746
856 112 -165
488 335 656
512 83 269
11 565 -459
754 758 -397
733 819 -342
338 805 945
576 149 273
497 473 -975
624 376 292
331 515 -423
549 68 -549
515 828 -286
457 799 -264
855 51 796
200 172 -669
35 556 -699
263 724 -861
133 847 -722
769 825 -959
582 626 57
338 131 873
203 354 -384
20 372 -176
34 818 525
596 726 -516
602 367 844
761 692 260
845 217 -361
252 522 -54
171 186 332
407 787 -639
424 179 -917
266 340 -320
385 737 -666
116 234 939
633 463 854
780 203 -174
813 667 88
406 663 -888
622 117 666
255 729 378
305 344 716
70 101 -792
560 195 -568
88 456 782
592 680 -879
636 330 441
308 154 370
664 848 617
649 811 580
241 60 895
66 300 -506
54 373 186
605 231 262
358 488 547
551 210 -985
43 289 825
621 647 602
28 334 400
611 862 833
572 324 993
195 652 -632
632 823 605
777 97 243
602 667 -506
836 745 -990
542 243 -541
116 578 235
425 807 -571
260 464 491
717 395 -198
510 310 643
692 606 447
64 704 414
389 346 -659
658 819 -157
476 570 851
139 397 -729
331 443 -392
511 777 805
669 365 756
471 315 811
410 613 -726
263 574 -135
781 563 326
800 277 -331
444 10 202
794 340 573
849 593 629
670 860 62
792 398 935
272 228 605
692 495 -116
611 757 -265
465 815 558
186 548 -1000
302 487 520
333 194 -179
548 831 752
587 105 -63
754 853 878
275 843 158
118 692 787
63 57 -210
760 44 -361
841 463 643
507 512 898
580 593 943
403 488 -250
51 624 -416
843 570 -778
746 802 -72
410 512 821
585 3 954
472 790 214
279 462 234
558 43 456
24 427 733
369 769 389
294 180 359
218 789 -429
142 424 -15
523 505 316
786 520 -749
344 846 -154
416 804 -229
232 4 -666
578 81 -35
154 861 480
406 518 852
128 150 -697
578 222 -397
861 708 -547
406 270 -506
590 484 -391
375 557 -994
303 270 812
442 795 -425
754 139 726
148 102 -602
532 615 -941
793 692 -850
433 825 826
589 317 801
581 510 -634
615 561 -153
24 375 -342
710 175 820
385 416 -425
539 201 550
33 318 -860
191 206 -17
387 433 -498
264 387 -934
166 570 576
603 774 771
452 739 242
233 764 652
79 330 768
620 260 -334
749 459 722
259 807 254
680 837 -738
271 59 730
833 223 -344
420 691 -91
355 693 -35
246 19 -203
590 682 -285
126 633 504
275 136 424
429 754 219
133 683 -94
156 169 648
584 144 379
690 421 -205
236 351 136
626 455 761
100 547 -786
221 593 -549
2 453 -681
487 501 179
824 454 974
606 361 676
767 53 -533
66 698 -944
108 135 -525
16 725 310
854 634 -213
409 17 -438
340 643 -395
674 302 -193
715 155 214
447 244 150
627 287 -626
437 503 249
574 228 45
567 746 416
24 519 -542
544 30 886
618 209 732
831 231 -903
737 558 873
655 263 214
552 66 -595
536 795 -421
39 176 -989
32 610 -780
711 710 614
443 214 835
644 471 763
626 152 -926
762 768 433
614 859 739
389 476 944
441 739 302
242 238 -57
254 750 -202
674 538 151
867 466 144
572 230 -320
594 34 -820
851 549 429
242 332 -236
717 614 -391
823 448 991
25 217 -174
761 267 805
103 439 -337
588 517 582
865 94 408
468 572 -970
221 757 167
729 352 20
766 841 706
594 136 302
130 159 -158
567 274 781
204 667 -418
289 502 -511
252 490 -392
306 184 -793
519 461 662
86 626 -441
391 342 605
464 287 906
319 781 934
362 335 -592
313 644 112
117 792 -582
813 807 -301
260 749 -451
171 839 -940
94 629 902
11 583 714
560 695 484
511 835 244
528 423 870
19 814 8
245 568 988
323 125 -46
694 269 -327
16 99 219
858 32 -417
139 83 664
588 605 232
717 227 -956
677 505 -458
174 567 -603
488 265 752
244 95 -577
852 69 819
762 249 113
157 474 -362
336 321 -408
203 280 382
112 366 121
95 506 -275
112 98 -367
301 378 489
732 318 -747
254 589 920
236 429 -916
790 72 381
866 523 453
793 658 -952
679 335 -226
793 5 664
78 394 83
539 114 503
189 487 -386
18 450 -725
204 127 -722
177 300 -233
736 273 -23
712 485 -401
602 552 991
293 499 -342
825 148 886
512 35 -828
232 483 110
534 48 656
573 286 -463
753 42 499
434 465 -824
619 322 455
445 430 340
621 558 571
821 695 252
824 105 534
702 655 688
287 247 -87
773 159 172
376 407 -32
418 360 -799
12 142 148
273 748 -140
366 483 87
406 69 140
214 519 400
335 627 831
791 156 209
229 675 235
362 734 -813
680 458 859
561 605 -574
36 340 -484
854 533 -924
161 690 73
180 866 -781
595 327 296
532 454 -522
713 73 597
151 356 731
846 570 687
686 101 699
485 700 -249
435 88 -159
862 151 99
612 742 -81
590 185 815
832 796 560
241 99 454
57 494 -667
794 374 -752
283 832 414
489 668 10
556 171 595
664 857 -655
84 852 -639
652 780 -909
394 39 73
677 14 18
220 713 997
257 618 -584
111 583 334
656 264 987
202 717 152
34 226 -142
813 244 84
666 92 277
172 155 540
262 766 395
649 444 -271
732 281 -410
20 200 459
633 755 252
475 3 -856
510 483 -216
837 314 74
80 313 656
202 707 995
701 190 -754
565 433 -640
588 636 499
810 517 378
683 800 743
172 394 -413
106 601 -694
638 426 588
187 815 -571
3 337 -248
621 744 56
719 418 725
590 408 -552
791 549 -897
255 75 -464
824 291 -897
429 839 28
764 543 -308
276 453 12
144 359 611
241 407 913
386 797 -275
742 274 104
568 399 771
424 258 661
369 582 -850
736 379 594
518 779 -834
605 565 -4
3 156 -865
519 780 988
276 603 995
131 521 635
590 555 -533
853 553 -489
325 158 -672
654 298 -118
140 749 135
581 616 -784
146 160 344
491 469 791
289 54 1000
318 496 174
125 57 -572
431 229 -917
196 228 356
806 665 -663
818 471 876
755 648 960
698 734 651
299 767 -425
342 218 -442
778 121 -754
41 98 -353
375 100 -186
474 199 869
79 67 239
462 274 -254
725 741 921
557 40 -743
322 282 -783
33 775 50
700 807 58
531 573 -804
564 184 -113
72 297 148
260 121 -537
455 214 -478
433 439 637
185 501 765
255 74 59
1 303 -556
308 250 -45
842 141 -324
3 323 446
554 854 601
706 413 431
664 818 997
18 734 -462
291 256 -542
676 727 -498
85 738 256
627 618 -453
564 557 -98
535 341 -372
838 15 675
182 527 -86
189 97 -153
227 681 -458
776 654 -64
271 1 -529
851 555 -109
498 337 671
815 770 717
676 608 -539
95 25 486
301 323 -448
733 562 -299
68 736 51
206 362 706
120 62 -754
359 118 18
595 123 438
9 669 -44
454 642 -153
97 496 -227
846 149 232
57 421 -762
126 779 937
335 838 308
694 585 -218
214 501 844
149 805 -813
494 765 112
723 339 -76
549 534 353
50 373 562
489 807 892
826 187 -454
764 577 305
373 309 794
654 313 952
526 134 922
670 44 109
743 734 -409
703 173 -798
271 323 -87
373 728 -145
584 604 -605
492 178 6
654 603 860
592 190 55
102 284 -505
45 459 -643
456 677 978
543 438 707
285 160 -458
438 16 650
131 280 206
574 833 -609
459 673 103
803 28 281
483 509 -107
128 324 -482
108 581 -903
693 97 -929
433 218 -130
52 603 406
370 589 938
743 475 619
230 173 51
149 827 -537
202 464 524
157 609 290
632 97 -128
849 742 -216
48 389 702
340 816 266
790 158 653
