19
989 1603
797 524 365
770 766 26
641 253 657
385 672 406
100 446 712
382 708 574
197 79 46
551 315 757
134 344 589
112 162 326
167 190 943
248 252 671
687 550 779
637 550 48
473 527 772
478 603 627
267 587 305
427 572 157
325 182 486
297 389 215
362 494 372
727 142 271
330 257 1
291 461 245
245 766 561
768 679 726
351 415 107
758 764 656
407 188 161
84 330 951
222 397 894
553 494 719
13 490 673
119 269 427
542 94 832
382 38 397
332 319 659
648 48 653
130 8 139
92 104 870
676 632 575
699 691 954
202 54 456
368 491 330
742 405 787
506 587 24
546 201 545
7 19 974
128 329 237
801 495 903
134 524 821
369 747 321
768 513 585
102 799 249
682 161 829
556 370 591
245 42 604
70 510 960
410 68 311
736 464 319
530 476 494
436 674 359
662 127 13
639 722 545
542 131 755
267 739 360
46 592 572
576 298 346
450 667 995
742 440 882
323 253 877
770 42 662
438 708 732
40 286 251
503 124 139
87 104 838
217 667 843
163 164 190
310 15 752
232 764 550
87 209 860
676 235 939
514 266 184
14 544 164
752 386 842
366 551 793
630 395 130
184 687 55
646 520 833
337 739 880
464 132 248
75 363 131
565 355 1000
772 674 246
742 391 237
226 212 884
93 166 865
52 347 955
474 123 602
216 55 893
759 543 243
273 83 279
299 39 904
8 130 235
306 597 539
364 442 147
320 124 862
413 526 626
90 580 392
779 383 754
218 490 851
290 567 870
768 648 562
736 602 781
539 654 388
72 186 65
648 678 931
523 241 589
409 416 151
579 294 602
217 203 550
760 219 352
362 750 843
488 497 371
161 9 704
54 136 444
592 704 738
766 526 528
549 219 391
568 794 390
192 692 863
80 2 438
452 32 621
351 652 905
247 542 489
409 618 308
233 161 133
171 526 623
226 221 766
302 378 40
767 572 481
299 160 152
526 444 723
126 180 867
166 102 683
497 560 859
743 721 884
114 255 348
358 426 869
372 272 597
480 138 376
447 407 625
759 551 458
373 553 869
735 783 998
175 223 852
17 420 880
555 196 950
254 21 294
199 299 404
499 540 545
712 31 752
423 193 13
162 433 357
107 588 500
625 183 124
73 340 314
330 10 797
55 284 512
264 212 247
241 529 144
579 24 847
528 263 218
640 374 711
93 691 330
509 425 301
484 541 389
462 743 869
316 166 55
584 775 609
742 18 870
36 341 998
586 761 852
577 618 543
600 542 358
657 216 264
745 210 203
153 334 420
556 648 44
453 288 479
754 788 94
398 24 76
236 461 51
710 583 99
276 458 41
777 412 878
105 429 819
311 273 872
673 439 605
265 705 759
59 649 756
359 795 987
298 190 957
657 637 513
331 774 133
609 165 866
511 234 920
559 162 632
171 721 779
432 303 222
775 568 923
256 679 821
405 738 982
638 617 777
789 526 437
714 197 331
274 691 331
491 135 661
575 762 849
142 380 912
455 719 629
571 748 292
457 765 209
643 343 746
309 27 272
792 264 325
530 495 569
533 217 51
393 555 408
351 670 727
418 104 743
13 69 986
221 332 418
301 183 336
473 371 435
475 138 410
407 603 929
570 233 549
495 142 843
622 249 530
594 176 936
21 796 269
414 585 946
537 119 844
127 151 844
611 182 879
763 635 358
795 172 224
609 687 854
588 232 138
731 491 305
275 5 980
409 507 283
211 726 716
684 85 953
432 741 884
607 744 247
63 643 46
676 457 270
133 638 520
601 555 479
597 646 358
572 101 682
228 277 68
333 138 878
764 751 842
576 760 418
684 515 698
278 330 474
379 722 668
503 501 684
783 524 289
17 453 51
198 612 545
116 187 807
676 347 274
403 390 453
714 398 965
439 550 163
752 535 843
761 453 601
653 480 735
419 745 682
280 630 471
54 195 734
309 737 364
118 226 954
371 209 923
444 713 922
331 624 317
558 402 71
256 201 219
619 381 365
389 403 687
409 300 982
431 388 253
78 235 867
1 586 249
160 785 904
462 775 931
458 286 829
332 547 559
20 382 651
276 798 343
627 716 688
694 379 261
671 340 427
126 642 264
646 224 884
91 436 480
195 635 816
113 107 200
73 625 621
610 550 581
587 317 527
236 187 951
593 739 243
755 166 606
735 136 926
24 271 318
732 762 242
137 25 5
329 255 3
793 485 922
778 429 51
534 238 195
631 300 28
748 27 693
427 20 276
584 551 208
101 124 254
205 407 64
516 745 835
17 145 693
295 349 903
150 359 931
303 313 870
200 657 308
681 514 594
323 190 734
309 518 414
675 551 246
13 235 322
155 203 777
368 403 536
20 165 975
408 49 157
242 165 182
585 350 335
606 266 65
447 772 967
130 461 30
564 692 78
441 57 278
638 259 868
106 564 10
81 303 863
319 487 50
109 409 205
526 41 337
402 358 36
359 55 264
485 640 889
260 538 985
574 339 560
506 349 598
493 10 823
411 254 210
486 763 623
631 238 711
253 297 716
413 522 957
30 286 460
7 63 863
329 651 770
742 301 792
486 744 152
376 690 667
475 567 133
303 10 858
652 169 412
336 445 987
65 532 396
228 233 213
501 429 947
796 99 618
505 581 561
256 418 89
415 736 385
549 600 461
48 384 844
223 27 100
702 704 383
34 142 739
131 465 30
158 119 322
672 540 664
428 607 754
624 674 103
124 63 273
311 318 730
276 483 167
524 487 671
622 99 508
293 761 972
476 569 59
104 499 164
720 535 371
621 144 599
336 560 43
441 25 823
304 619 720
558 330 82
391 300 700
24 469 471
755 60 113
11 727 265
602 638 198
783 255 434
684 332 515
228 250 63
147 645 357
652 451 681
328 671 762
687 149 767
381 355 844
506 599 741
671 98 629
348 279 224
22 296 303
523 631 581
483 177 896
669 54 310
447 306 89
372 579 307
283 196 342
443 43 926
483 759 403
251 466 681
713 216 914
604 566 502
784 791 62
548 146 210
580 300 655
643 62 893
736 253 886
176 440 627
793 710 999
439 38 507
662 216 622
184 166 172
508 449 248
336 459 181
494 335 862
182 290 642
320 732 722
104 770 268
657 201 837
415 380 515
538 477 507
450 139 251
232 99 352
617 518 852
486 495 547
422 584 663
549 554 51
235 743 512
670 302 409
226 167 499
744 215 730
665 302 437
450 184 538
89 771 290
31 121 90
569 481 837
309 36 368
80 256 271
161 384 637
717 779 132
256 482 306
538 276 590
702 218 379
317 57 724
383 444 199
551 495 168
127 731 605
644 291 871
349 148 321
616 237 337
522 262 335
12 4 539
177 423 168
523 38 348
798 613 66
11 696 643
598 550 357
657 462 264
176 351 922
695 744 546
372 284 999
182 630 668
501 469 235
256 601 573
675 356 573
395 163 999
17 767 910
540 406 857
783 611 779
317 774 66
78 40 344
179 459 993
284 132 458
88 794 886
238 235 725
492 466 830
116 372 615
390 304 317
725 736 765
727 335 161
695 681 660
561 649 492
545 720 805
72 744 969
227 540 247
575 461 663
221 435 218
774 482 367
773 683 262
613 190 222
128 201 197
719 281 702
182 679 848
418 472 511
261 446 92
739 716 507
445 361 646
442 271 122
48 202 593
371 52 315
760 783 829
673 290 457
33 589 654
348 42 840
91 618 95
427 795 533
316 580 300
577 529 830
701 546 260
466 231 526
244 511 499
189 474 297
586 138 400
75 404 750
766 316 882
702 149 143
676 31 854
713 512 193
225 629 523
110 137 328
496 43 267
250 565 136
327 462 444
749 175 544
454 272 694
342 322 805
483 85 476
399 331 972
450 260 878
700 425 661
183 527 233
4 607 376
390 570 767
785 455 478
551 170 650
354 493 131
72 391 665
749 40 401
768 196 949
572 708 920
702 395 380
775 116 321
39 619 597
219 237 148
83 749 86
540 465 567
249 167 577
248 88 711
332 55 269
410 695 142
63 324 545
458 694 727
648 30 543
368 509 298
490 291 972
49 91 610
353 172 836
367 420 57
91 368 329
388 657 138
487 687 233
391 373 931
18 746 769
49 184 642
180 337 341
19 528 278
181 125 809
780 46 188
159 675 962
503 757 509
274 409 568
617 74 9
257 104 710
47 243 462
298 373 848
31 598 491
546 520 495
171 553 945
484 547 41
598 255 248
128 511 741
27 666 152
230 244 779
773 51 961
548 427 807
745 712 599
79 642 904
755 377 949
777 107 848
425 209 1000
671 277 689
276 605 320
150 470 957
593 539 706
56 725 785
750 331 493
239 568 416
543 45 782
398 285 920
453 448 390
370 741 843
414 523 842
763 553 982
157 473 565
103 289 332
324 147 104
337 801 758
174 625 208
152 219 132
363 448 333
14 732 752
544 509 81
275 381 841
208 257 491
694 266 437
472 762 367
328 507 742
220 484 406
295 250 683
510 213 102
557 760 776
640 519 908
577 797 530
671 447 563
188 633 613
62 342 939
648 92 724
313 3 104
552 491 681
710 341 876
690 79 504
72 752 626
308 378 57
645 413 608
658 533 394
787 242 101
108 708 473
736 215 749
380 415 440
627 301 320
120 711 932
660 438 612
429 79 907
380 31 3
94 472 402
70 353 116
568 614 32
207 534 545
429 612 60
517 375 596
602 781 27
388 603 646
183 101 466
138 539 962
568 47 783
32 557 491
764 468 67
382 373 33
56 284 216
103 755 939
683 115 308
62 282 350
227 656 999
151 185 287
214 426 5
12 10 327
795 488 636
438 279 925
628 168 187
299 198 121
225 113 122
364 744 901
170 735 95
678 568 338
287 256 757
153 534 41
378 292 269
588 423 121
62 392 102
376 328 497
709 181 602
569 677 940
409 357 455
728 519 575
217 588 977
92 397 562
490 460 857
338 722 484
722 604 661
711 601 954
495 594 806
699 105 856
122 740 415
667 736 414
745 183 494
312 655 705
668 717 972
788 790 910
208 670 865
399 190 410
306 332 368
801 485 555
700 363 172
333 87 64
82 755 509
299 414 441
374 405 389
40 48 538
729 441 5
570 671 754
764 158 595
428 741 422
735 82 403
613 439 520
201 56 544
541 18 936
535 119 402
413 265 839
90 190 720
786 268 591
71 481 951
784 613 259
348 408 360
89 163 269
339 618 776
609 23 863
155 453 976
18 71 376
680 247 867
699 450 857
673 114 114
18 414 655
638 250 152
245 195 632
601 247 321
287 572 159
657 498 251
341 192 679
163 135 122
193 27 177
31 123 252
193 350 687
745 349 480
146 559 146
367 622 475
298 229 13
386 732 348
572 780 967
481 65 660
680 287 345
89 389 416
729 634 281
47 214 533
392 297 38
593 27 709
121 595 967
267 577 780
198 457 718
719 349 822
739 735 948
439 780 151
609 283 805
781 32 170
271 202 663
511 261 671
612 483 478
138 597 655
594 701 518
205 329 930
68 118 743
789 714 672
244 554 722
239 727 490
300 562 557
305 105 884
441 666 274
641 668 683
777 660 481
733 199 850
296 526 395
667 259 242
702 650 855
382 293 225
513 321 655
786 513 202
402 334 72
207 792 614
764 351 18
399 361 517
310 570 842
473 123 694
510 349 232
460 367 559
596 607 498
11 665 850
136 693 388
522 399 292
203 482 709
346 551 808
576 131 398
788 472 498
648 743 171
186 462 719
379 38 497
38 39 711
653 183 295
506 85 471
443 228 735
751 733 470
247 610 918
478 609 221
536 580 837
111 494 202
161 64 347
129 435 641
218 261 697
689 520 165
136 22 496
283 477 720
574 314 381
227 52 268
267 727 416
409 169 329
74 681 834
673 447 267
391 553 629
510 478 448
207 502 37
22 311 336
548 339 305
5 763 865
546 707 321
403 234 81
589 158 133
486 634 85
207 554 513
140 87 396
311 337 678
46 362 683
500 191 75
137 265 241
486 714 848
687 236 581
143 695 980
50 598 116
517 636 704
573 66 180
301 191 230
166 312 433
178 26 75
609 523 704
791 154 319
527 333 679
675 467 676
417 767 480
263 535 226
443 290 336
431 708 263
409 280 644
244 503 39
751 149 771
661 799 537
684 63 111
181 361 62
410 453 197
13 534 33
42 215 128
259 774 481
185 15 473
122 554 568
285 396 200
643 710 840
574 58 605
466 13 604
501 763 679
103 345 673
101 427 472
189 140 824
330 641 446
171 601 352
536 398 393
715 45 582
569 164 233
126 255 338
392 549 351
652 56 39
173 324 827
295 696 258
230 505 425
217 193 899
312 93 421
608 350 427
749 326 116
250 556 888
541 737 891
409 585 734
236 766 221
337 424 888
723 741 283
459 144 60
421 274 561
92 473 216
387 215 325
48 115 644
569 272 171
155 224 267
412 397 721
130 435 771
295 352 974
557 650 413
703 485 521
541 273 182
79 16 557
589 514 936
377 54 869
190 86 782
340 127 222
101 319 496
293 324 828
11 743 471
752 165 445
507 178 615
33 699 515
185 368 689
146 493 739
443 672 318
535 427 321
172 523 333
723 353 826
749 374 976
298 721 737
598 787 322
635 25 144
527 707 562
694 734 793
200 264 118
557 756 876
639 518 6
70 212 335
94 339 210
277 298 423
191 659 900
114 64 918
538 87 425
75 190 324
300 789 872
244 293 394
650 312 848
517 98 755
607 537 797
871 1867
242 299 277
464 868 628
443 823 233
560 686 668
679 268 592
12 382 228
99 459 293
570 746 512
124 447 85
808 94 229
136 409 161
225 696 945
852 118 86
531 437 614
477 294 868
121 380 495
854 657 127
243 711 921
281 683 556
746 569 464
165 567 819
367 801 505
522 152 924
724 680 454
667 233 987
283 157 285
138 793 509
293 368 839
313 249 757
773 541 646
298 734 769
96 377 973
15 96 387
6 671 126
202 696 163
13 60 419
654 81 586
198 325 619
1 737 106
812 83 440
74 301 65
734 333 414
354 736 999
309 481 997
162 25 168
708 363 370
180 803 344
591 48 441
73 594 338
330 400 999
320 193 637
662 260 86
64 425 352
658 649 225
432 765 776
349 832 766
785 661 558
679 275 677
441 803 451
504 633 996
338 756 739
605 207 628
793 514 546
800 163 444
212 696 361
211 103 748
565 495 432
591 202 878
21 439 882
216 146 943
85 611 736
718 402 967
41 312 124
441 86 276
805 288 280
429 658 112
640 707 18
224 500 281
805 7 163
571 631 94
797 409 764
199 298 383
420 719 807
764 535 625
537 527 539
366 39 465
433 849 946
31 88 37
233 26 336
826 720 1000
31 727 613
109 606 337
815 563 849
417 222 602
213 707 763
513 404 156
226 68 816
643 88 413
420 310 292
55 619 477
58 623 572
461 297 663
245 787 31
634 799 921
532 162 180
230 372 914
516 459 890
174 336 324
681 217 442
77 456 290
406 516 910
581 357 288
626 268 796
450 16 761
1 739 622
259 806 545
285 238 174
278 816 191
811 362 734
229 430 251
741 709 11
32 499 165
199 673 757
88 619 438
253 287 255
589 489 800
663 731 232
370 106 326
535 521 731
165 564 678
815 542 890
246 796 358
479 217 813
333 783 873
41 577 250
692 830 270
299 291 101
5 558 454
461 819 911
625 449 437
626 6 907
774 768 106
792 106 241
80 274 564
806 363 731
653 364 456
36 364 454
500 581 95
414 140 883
561 209 880
87 221 741
672 174 324
523 290 566
310 450 600
180 439 814
475 616 262
525 107 686
310 827 525
389 558 634
534 441 998
211 794 64
623 659 508
171 111 147
378 84 442
584 407 63
781 482 191
541 176 446
725 246 323
312 481 577
474 703 478
696 510 359
422 262 856
489 350 787
795 537 426
93 446 834
232 429 569
98 146 634
821 287 259
510 197 980
333 787 492
405 145 939
463 78 767
380 735 227
153 363 177
115 501 897
602 859 85
644 185 675
273 424 312
1 535 3
605 272 259
661 820 721
334 792 284
426 27 831
108 474 234
331 833 145
529 867 444
619 378 370
595 604 848
363 501 381
494 574 86
695 221 536
86 193 580
335 800 321
375 828 415
723 734 106
417 759 505
653 71 642
797 534 852
213 793 222
148 372 688
727 10 432
142 386 621
794 436 753
68 230 560
77 541 454
861 753 469
439 492 361
234 148 109
424 679 938
127 402 94
52 554 720
167 19 938
284 589 451
280 477 941
380 195 582
662 408 995
86 358 962
512 668 829
133 46 452
470 386 15
625 767 199
484 778 846
213 391 126
137 596 713
301 10 470
14 73 947
71 384 59
141 562 573
586 476 790
682 847 810
624 769 772
199 736 164
821 711 52
209 614 763
159 345 414
155 167 686
802 729 484
299 555 721
171 348 948
297 223 822
858 153 920
108 165 965
650 649 28
227 663 204
214 157 671
328 475 197
279 664 141
618 310 975
339 329 537
471 153 607
541 482 733
344 868 817
507 835 672
349 623 159
859 2 413
28 210 690
637 529 987
302 156 822
783 516 894
503 232 264
847 61 325
776 96 151
803 859 221
602 615 55
646 52 792
193 82 155
228 354 440
694 118 287
859 541 765
654 327 1
579 339 93
701 736 350
205 562 331
140 764 133
343 358 757
407 232 361
116 393 478
76 245 231
850 647 673
679 251 514
127 121 451
203 503 827
863 785 357
519 670 495
349 683 986
781 791 576
625 819 25
687 83 698
97 569 727
124 316 315
23 180 703
528 577 603
132 774 309
720 459 836
262 220 125
276 864 185
360 833 856
122 357 946
45 151 626
320 393 122
506 860 738
32 852 597
198 746 883
707 49 323
422 687 237
851 136 496
801 348 367
669 665 367
434 40 273
387 144 348
740 233 449
48 692 488
229 785 753
155 689 875
386 831 410
387 815 828
393 192 501
849 837 584
396 235 844
85 134 680
21 9 480
53 242 998
620 202 316
656 525 698
734 818 986
716 527 824
432 400 1000
419 456 101
728 634 579
293 583 575
449 29 33
384 72 512
376 16 600
168 759 224
852 585 408
227 98 328
43 776 806
844 37 67
107 847 828
440 6 946
91 102 253
135 588 410
813 443 862
393 264 753
679 188 341
710 630 227
130 535 974
575 150 422
415 592 100
136 844 670
724 349 218
27 183 845
705 820 157
339 45 355
442 560 814
655 5 506
376 689 154
121 658 927
818 796 650
766 24 816
101 124 187
610 178 118
736 618 723
662 399 973
145 121 918
64 539 353
92 747 731
529 19 211
523 252 159
410 468 433
731 405 670
822 279 228
59 341 207
705 252 125
496 516 25
334 162 710
123 548 601
744 338 516
482 132 672
608 110 242
94 262 630
1 17 522
227 778 206
707 676 51
685 562 466
613 146 895
180 624 154
630 672 596
550 402 339
776 454 818
573 615 419
866 135 321
4 494 782
398 137 594
443 329 304
71 795 355
65 125 375
312 609 419
722 225 247
39 43 2
383 590 386
644 850 184
620 654 652
239 56 108
368 113 879
313 212 296
439 225 113
53 222 752
463 501 336
698 354 53
540 660 338
663 868 461
163 214 60
727 187 587
592 112 327
438 490 520
841 548 825
269 534 785
670 30 795
228 848 946
684 700 117
205 664 783
290 508 347
707 228 244
440 562 861
456 826 460
805 814 352
19 208 790
820 134 408
786 366 1000
75 666 828
307 140 576
4 218 526
819 705 297
638 286 857
385 696 709
255 306 808
371 170 313
406 83 882
459 868 484
626 836 263
515 189 263
683 581 275
849 131 700
749 106 582
541 35 619
72 55 542
536 869 345
863 782 950
518 727 86
657 10 920
599 582 312
586 726 886
559 271 521
624 240 735
26 160 170
505 850 429
268 234 207
425 822 882
468 471 572
851 291 676
616 689 330
368 216 57
119 796 878
81 800 985
553 88 693
190 753 712
191 68 328
312 717 497
54 423 946
106 738 774
419 447 878
672 554 8
342 391 699
700 420 318
299 856 446
201 223 410
699 284 958
863 565 766
154 268 646
216 64 953
4 730 422
565 315 433
232 830 597
851 42 528
359 370 547
57 306 373
317 804 30
557 704 529
163 847 927
521 151 506
447 689 275
294 339 182
576 290 31
123 511 777
167 818 687
18 337 214
562 53 609
768 358 51
780 539 834
509 687 616
714 785 899
611 133 473
287 398 539
20 41 490
510 460 415
175 450 726
14 24 684
532 221 564
293 862 382
157 109 598
824 233 326
516 603 240
110 313 121
369 78 806
199 266 799
515 630 72
384 258 35
677 278 318
278 688 392
451 404 859
246 185 868
56 722 348
218 368 231
624 179 746
769 425 61
515 721 153
471 627 620
666 25 947
277 678 469
273 612 556
554 665 455
718 401 536
245 564 842
303 431 500
308 594 697
870 72 376
178 103 541
201 839 303
296 15 436
65 106 175
267 20 700
21 317 268
583 808 280
792 158 264
718 502 385
539 329 918
556 690 990
797 67 417
620 401 593
168 309 486
25 482 720
693 375 296
425 375 278
300 282 230
693 748 501
461 3 141
114 42 318
801 58 20
349 162 750
71 349 986
633 822 808
321 533 156
25 655 941
809 793 75
797 240 793
761 235 857
864 244 920
221 59 713
682 89 377
33 133 995
22 440 265
513 764 168
26 712 440
573 345 17
219 711 783
861 418 799
675 738 853
801 798 436
402 755 463
285 257 380
134 43 428
343 669 742
225 824 728
322 628 772
494 478 517
130 210 439
849 305 179
438 598 237
784 347 816
547 760 424
199 15 614
650 439 865
740 70 535
698 121 163
276 63 100
796 617 401
624 147 454
443 374 450
475 614 253
137 261 799
454 723 624
602 869 205
121 67 948
275 785 950
556 325 84
246 704 173
168 506 681
485 802 62
452 93 462
861 425 110
148 849 702
571 23 665
116 262 514
473 382 934
809 369 80
793 62 899
283 764 934
731 637 380
781 852 183
774 120 678
410 298 647
25 617 778
183 556 229
34 325 2
220 319 877
355 96 788
313 849 760
229 668 778
388 204 331
456 24 349
205 687 473
831 768 208
391 162 172
496 783 513
738 643 322
223 652 401
433 838 595
691 15 924
438 379 743
283 846 195
521 817 861
507 835 643
379 29 49
386 327 401
16 348 249
208 387 587
235 234 58
15 133 160
578 755 423
191 663 257
603 40 457
597 524 908
253 201 850
751 143 983
723 642 180
818 254 447
580 570 392
809 842 505
42 40 69
503 672 81
151 168 67
86 773 706
167 436 364
579 15 189
780 657 575
42 129 597
573 399 89
197 536 979
33 140 498
532 33 326
190 574 210
191 173 546
500 5 332
227 727 129
405 200 725
40 332 731
184 185 207
646 757 146
316 124 589
426 486 235
284 400 562
460 5 724
346 438 284
529 144 971
803 344 455
147 334 137
115 158 906
484 501 323
259 273 29
195 764 297
265 444 705
344 705 601
610 91 814
617 533 948
616 410 161
567 518 437
796 389 592
447 487 234
809 725 311
27 103 4
122 448 32
219 446 624
169 811 431
85 834 651
742 647 27
518 266 926
162 539 171
421 600 647
234 199 839
726 245 155
6 673 437
660 234 234
702 853 650
103 593 358
818 503 986
759 545 834
319 723 197
633 811 456
789 797 759
629 168 996
447 220 617
342 359 849
232 871 16
804 718 332
670 769 370
355 710 475
399 468 576
767 267 595
842 670 164
350 268 940
68 59 152
35 505 144
599 49 622
265 185 961
17 510 132
276 475 898
797 591 135
569 161 533
603 453 576
352 794 431
695 551 700
461 444 46
79 581 764
591 117 746
665 738 819
106 125 43
691 239 750
834 27 764
791 695 946
144 163 467
103 146 913
707 474 836
85 531 952
357 248 201
209 705 995
73 768 483
686 421 797
297 719 76
497 234 638
239 687 209
16 545 222
355 597 215
132 178 117
867 640 855
5 70 228
630 437 114
151 295 746
229 461 163
35 812 557
787 762 215
839 766 294
135 302 576
317 443 234
86 818 598
18 485 355
631 62 802
69 178 569
224 76 136
331 520 841
587 827 657
696 451 631
584 691 375
508 490 882
100 653 694
166 849 918
476 134 25
305 339 727
316 56 592
739 470 904
246 318 473
49 194 230
840 305 917
64 214 916
712 592 936
753 468 736
76 52 930
362 244 992
192 307 931
510 134 579
855 145 997
803 592 405
417 607 240
868 28 78
611 422 714
371 153 125
648 454 663
78 349 584
277 38 344
189 551 936
780 786 330
742 482 532
697 64 119
599 27 647
204 67 638
413 143 689
586 825 658
766 744 312
153 143 979
355 79 626
620 559 882
422 486 907
45 420 530
654 37 496
756 566 760
662 768 30
640 70 802
261 531 755
243 772 890
47 370 506
787 139 886
715 819 775
355 147 402
785 311 65
798 427 569
807 683 588
864 650 965
374 191 413
300 415 562
513 792 322
524 869 208
472 72 714
752 496 323
383 443 740
281 553 300
841 659 57
355 738 345
803 764 832
639 854 467
147 530 960
286 562 1000
557 644 660
11 151 812
863 111 10
634 483 48
100 649 955
798 246 125
81 745 832
609 389 352
765 585 94
74 47 913
801 624 959
390 145 345
302 27 869
15 250 629
141 215 261
611 60 793
343 105 943
145 116 543
459 114 85
494 544 90
393 82 914
139 655 191
299 339 776
640 449 391
508 620 308
79 219 237
226 372 318
710 691 132
728 811 661
194 222 642
763 172 75
283 749 400
373 595 494
845 259 729
634 78 766
187 41 751
590 804 393
131 347 810
546 456 793
254 329 905
239 664 854
125 90 512
848 859 91
599 169 662
112 639 112
701 213 3
455 200 709
472 295 514
667 176 918
460 521 233
571 593 149
445 603 682
335 224 515
205 500 543
642 637 602
438 128 109
211 438 54
496 867 742
442 455 979
136 480 782
518 393 330
17 52 204
183 232 637
73 207 476
116 78 215
547 424 109
480 692 728
635 137 136
450 601 663
692 102 906
76 524 909
667 629 290
841 618 809
86 727 355
147 441 417
193 634 573
356 37 980
498 334 614
524 671 487
61 46 499
79 20 328
118 803 707
259 514 689
356 572 529
726 2 831
172 535 273
238 869 518
332 263 149
544 264 244
434 778 717
119 481 497
421 378 19
141 635 437
546 510 866
639 176 740
532 717 841
1 277 933
84 234 363
340 377 55
832 784 368
801 817 780
475 510 940
140 608 298
734 848 670
335 556 40
153 150 707
424 819 965
412 59 506
744 393 418
818 570 103
868 768 744
635 823 861
13 630 852
779 635 978
377 567 747
643 801 604
56 239 73
518 702 765
303 852 147
458 593 550
354 413 761
494 314 813
453 811 618
863 847 499
547 366 65
396 505 562
515 330 953
411 688 541
395 437 909
531 548 473
625 704 46
228 12 935
675 733 828
423 836 969
830 230 795
10 502 594
141 639 859
202 363 60
187 840 823
502 363 467
340 112 344
643 509 921
628 55 69
686 841 143
44 493 748
261 705 116
208 152 295
264 171 529
649 776 936
128 262 28
365 367 829
865 628 400
113 272 943
209 493 105
253 844 584
122 575 622
249 446 666
339 171 578
278 46 627
26 37 101
46 119 887
226 801 543
580 62 566
838 803 476
50 632 318
534 511 989
172 762 352
841 384 586
535 798 111
655 851 146
555 543 203
487 104 395
151 790 385
562 694 731
815 632 367
139 570 255
242 108 827
272 436 474
520 523 58
704 254 187
474 310 547
122 808 349
549 515 436
806 699 708
138 31 639
245 673 707
522 659 217
679 315 226
789 402 976
159 821 884
819 106 675
818 360 794
714 573 535
607 249 841
869 185 215
361 743 901
445 289 378
284 156 950
865 161 963
140 177 499
292 71 4
84 244 138
669 296 309
108 306 839
839 456 521
604 495 425
429 858 803
653 354 962
26 122 452
699 236 969
406 222 285
233 494 463
635 869 960
459 508 605
57 659 241
244 256 640
752 476 921
272 150 771
334 620 926
637 726 377
864 826 521
280 302 646
189 441 588
433 94 360
496 463 460
13 732 714
358 290 940
512 850 924
714 662 707
454 721 325
598 410 434
481 476 620
265 742 477
565 152 496
582 233 919
299 615 256
211 339 79
508 807 304
607 868 943
348 725 625
445 575 234
37 700 953
719 442 148
721 429 244
392 669 408
111 712 455
117 204 531
210 31 940
449 637 483
660 640 963
53 276 316
597 302 621
272 140 309
192 510 890
565 335 65
324 4 941
410 262 448
238 113 288
733 467 894
516 717 329
322 93 631
720 99 891
442 843 532
363 163 96
93 871 288
442 105 564
442 233 664
410 338 55
597 682 206
468 280 651
295 841 980
395 145 605
709 540 267
264 629 505
155 249 721
215 803 220
435 587 128
551 754 257
316 168 129
305 338 376
816 117 946
316 846 692
827 133 3
806 258 498
202 840 513
811 287 54
452 343 195
282 371 844
432 463 153
410 89 259
329 625 547
828 93 238
490 128 768
328 390 529
246 766 424
359 638 931
858 447 69
237 416 917
790 740 436
535 142 206
165 745 528
199 850 476
315 526 907
229 189 104
433 838 40
749 145 230
733 602 598
708 642 133
438 439 681
24 487 776
637 30 509
95 366 126
509 361 146
77 430 71
454 849 324
454 274 123
211 569 534
282 390 140
349 444 839
362 845 310
194 359 790
267 615 655
845 291 853
341 234 600
305 749 939
366 599 439
467 342 517
645 275 328
369 502 46
746 69 679
44 735 737
75 494 414
804 748 961
803 289 419
840 575 18
605 659 84
22 783 111
632 791 143
235 834 509
52 545 762
461 595 926
173 712 743
83 572 245
383 15 249
709 685 677
479 760 991
755 272 768
853 101 998
648 838 377
707 346 208
29 13 652
547 495 72
595 360 383
661 203 485
565 287 338
761 594 689
717 805 705
685 452 13
833 289 516
163 426 168
829 451 760
86 689 763
470 118 61
251 245 198
192 533 226
842 222 939
299 661 904
25 413 282
401 323 294
404 107 35
169 113 858
780 514 273
198 335 327
718 507 488
382 89 166
478 391 110
395 632 873
839 825 734
556 625 361
685 708 770
12 6 841
295 598 532
177 312 637
751 384 658
472 618 625
262 83 712
134 271 177
649 306 687
52 390 711
758 465 17
1 470 9
272 117 179
441 161 293
451 10 870
410 708 761
51 15 217
68 519 511
386 246 647
592 520 642
654 863 368
798 392 165
786 214 904
118 129 535
203 189 618
200 565 135
381 776 610
110 744 978
172 572 95
514 270 712
531 188 82
303 349 267
110 675 563
233 56 651
782 281 258
673 152 957
684 500 855
38 321 480
432 410 80
807 636 904
837 229 295
656 50 922
242 150 922
5 50 294
84 403 335
431 476 486
549 133 249
840 137 316
155 456 508
716 17 543
537 702 812
500 601 7
541 689 29
541 338 939
536 24 235
647 850 520
246 616 988
17 593 409
292 830 974
57 469 971
644 538 918
478 142 521
860 619 911
298 244 68
582 602 44
482 451 909
553 31 429
526 441 42
71 89 541
418 17 495
551 561 468
66 512 795
361 576 713
629 126 298
591 92 751
243 251 32
785 769 521
178 757 29
836 803 864
468 210 24
400 499 785
392 631 687
115 751 49
743 415 447
848 402 156
819 361 157
269 276 270
110 737 537
584 345 397
686 728 394
45 380 575
374 467 460
170 332 832
52 709 917
718 329 454
644 242 904
377 831 704
505 708 340
685 109 241
549 631 977
245 468 590
